date,symbol,sentiment_signal
2013-01-03,GPS,4
2013-01-03,SD,-3
2013-01-03,BAC,4
2013-01-03,EBAY,4
2013-01-03,FCX,6
2013-01-03,DSW,1
2013-01-03,COH,6
2013-01-04,JNJ,-1
2013-01-04,SCHL,3
2013-01-04,AAPL,6
2013-01-04,MCP,-1
2013-01-04,TGT,-1
2013-01-04,DKS,3
2013-01-04,DLX,1
2013-01-04,JCP,4
2013-01-04,NILE,1
2013-01-04,HD,-1
2013-01-04,JOSB,6
2013-01-04,NKE,4
2013-01-04,GME,-1
2013-01-04,XOM,3
2013-01-04,NOK,-1
2013-01-04,DIS,2
2013-01-04,NWSA,-1
2013-01-04,UA,1
2013-01-04,F,2
2013-01-04,VZ,-1
2013-01-04,ZLC,2
2013-01-04,VPRT,3
2013-01-04,SHLD,6
2013-01-04,JWN,-3
2013-01-04,HOV,3
2013-01-04,QCOM,-3
2013-01-04,GPS,1
2013-01-04,SYMC,1
2013-01-04,CMCSA,5
2013-01-04,FLWS,1
2013-01-04,KO,-1
2013-01-04,S,1
2013-01-04,FCX,6
2013-01-04,DSW,1
2013-01-04,BBY,-1
2013-01-04,SWY,-3
2013-01-04,AVP,1
2013-01-04,GOOG,-1
2013-01-04,RSH,1
2013-01-04,MDLZ,6
2013-01-04,P,-1
2013-01-04,GS,6
2013-01-04,PETM,3
2013-01-04,WAG,6
2013-01-04,JEF,1
2013-01-04,NLY,2
2013-01-04,AMAT,4
2013-01-04,CAB,2
2013-01-04,FL,6
2013-01-04,C,5
2013-01-04,NTRI,6
2013-01-04,CVS,-1
2013-01-04,PFE,-1
2013-01-04,T,2
2013-01-04,ANN,1
2013-01-04,CSCO,-1
2013-01-04,TIBX,6
2013-01-04,SFLY,2
2013-01-04,GE,-1
2013-01-04,BKS,-1
2013-01-04,SCHW,1
2013-01-04,KR,-1
2013-01-04,ORCL,3
2013-01-04,BTU,1
2013-01-04,EL,6
2013-01-04,WMT,4
2013-01-04,DELL,2
2013-01-04,AIG,2
2013-01-04,GILD,6
2013-01-04,BMY,-1
2013-01-04,ACOM,-1
2013-01-04,EBAY,4
2013-01-04,GWW,1
2013-01-04,COH,6
2013-01-04,SNE,-1
2013-01-04,DDS,1
2013-01-04,SKS,6
2013-01-04,TIF,1
2013-01-04,TXN,6
2013-01-04,PXP,6
2013-01-04,GMCR,-3
2013-01-04,ABT,3
2013-01-04,DAL,2
2013-01-04,EMC,-3
2013-01-04,ZNGA,-1
2013-01-04,LOW,-1
2013-01-04,VITC,-1
2013-01-04,PCCC,1
2013-01-04,EXPR,3
2013-01-04,PETS,6
2013-01-04,CAT,3
2013-01-04,MSFT,-1
2013-01-04,AMZN,-3
2013-01-04,WFC,-1
2013-01-04,SD,-1
2013-01-04,MYL,3
2013-01-04,URBN,6
2013-01-04,AMD,1
2013-01-04,CIM,3
2013-01-04,SIRI,-3
2013-01-04,TM,-1
2013-01-04,M,-1
2013-01-04,RL,1
2013-01-04,GRPN,-3
2013-01-04,VALE,1
2013-01-04,JPM,2
2013-01-04,MMR,1
2013-01-04,NFLX,-1
2013-01-04,MGM,-1
2013-01-04,FB,5
2013-01-04,IBM,-1
2013-01-04,AEO,3
2013-01-04,BAC,2
2013-01-04,YHOO,4
2013-01-04,CMG,4
2013-01-04,WTW,1
2013-01-04,ARO,2
2013-01-04,HOTT,6
2013-01-04,COST,4
2013-01-04,FSLR,6
2013-01-04,GES,1
2013-01-04,ATVI,1
2013-01-04,BA,3
2013-01-04,KSS,1
2013-01-04,AZO,6
2013-01-04,ARNA,-1
2013-01-04,ACI,4
2013-01-04,NXY,3
2013-01-04,INTC,-1
2013-01-04,FOSL,2
2013-01-05,JOSB,6
2013-01-05,SCHL,3
2013-01-05,DLX,1
2013-01-05,DSW,1
2013-01-05,SD,-1
2013-01-05,WTW,1
2013-01-05,EXPR,3
2013-01-05,RL,1
2013-01-05,AVP,1
2013-01-05,AZO,6
2013-01-05,BKS,-1
2013-01-05,CAT,3
2013-01-05,LOW,-1
2013-01-05,GS,6
2013-01-05,TGT,-1
2013-01-05,HOTT,6
2013-01-05,GWW,1
2013-01-05,ANN,1
2013-01-05,YHOO,2
2013-01-05,BBY,-1
2013-01-05,NXY,3
2013-01-05,SKS,6
2013-01-05,CVS,-3
2013-01-05,P,-1
2013-01-05,DIS,2
2013-01-05,MYL,3
2013-01-05,DDS,1
2013-01-05,SYMC,1
2013-01-05,HOV,3
2013-01-05,FSLR,6
2013-01-05,MCP,-1
2013-01-05,NILE,1
2013-01-05,PETS,3
2013-01-05,SWY,-3
2013-01-05,KR,-1
2013-01-05,WMT,2
2013-01-05,GMCR,-3
2013-01-05,FL,6
2013-01-05,GOOG,-1
2013-01-05,PETM,3
2013-01-05,JPM,1
2013-01-05,ABT,5
2013-01-05,WAG,6
2013-01-05,BA,1
2013-01-05,URBN,6
2013-01-05,AIG,2
2013-01-05,AMD,1
2013-01-05,GES,1
2013-01-05,F,2
2013-01-05,KO,-1
2013-01-05,PCCC,1
2013-01-05,TIF,1
2013-01-05,FOSL,2
2013-01-05,ORCL,3
2013-01-05,JNJ,-1
2013-01-05,GILD,6
2013-01-05,ACOM,-1
2013-01-05,INTC,-1
2013-01-05,CMG,6
2013-01-05,UA,1
2013-01-05,NWSA,6
2013-01-05,NOK,-1
2013-01-05,ARNA,-1
2013-01-05,COST,4
2013-01-05,EBAY,4
2013-01-05,CIM,3
2013-01-05,VZ,-1
2013-01-05,JCP,4
2013-01-05,GRPN,-3
2013-01-05,SCHW,1
2013-01-05,MMR,1
2013-01-05,S,2
2013-01-05,ZNGA,-1
2013-01-05,QCOM,-3
2013-01-05,AAPL,2
2013-01-05,VITC,-1
2013-01-05,AMZN,-1
2013-01-05,MGM,-1
2013-01-05,SFLY,2
2013-01-05,ARO,2
2013-01-05,VALE,1
2013-01-05,M,-1
2013-01-05,AEO,3
2013-01-05,GE,-1
2013-01-05,ZLC,2
2013-01-05,FB,6
2013-01-05,AMAT,4
2013-01-05,ACI,1
2013-01-05,VPRT,3
2013-01-05,PXP,6
2013-01-05,NFLX,-1
2013-01-05,NKE,4
2013-01-05,DAL,1
2013-01-05,EL,6
2013-01-05,DKS,3
2013-01-05,TM,-1
2013-01-05,KSS,1
2013-01-05,SNE,-1
2013-01-05,NLY,6
2013-01-05,CAB,2
2013-01-05,GPS,3
2013-01-05,MDLZ,6
2013-01-05,T,2
2013-01-05,GME,-1
2013-01-05,COH,6
2013-01-05,DELL,1
2013-01-05,SIRI,-1
2013-01-05,WFC,-1
2013-01-05,RSH,1
2013-01-05,NTRI,6
2013-01-05,SHLD,6
2013-01-05,HD,-1
2013-01-05,CMCSA,3
2013-01-05,BTU,1
2013-01-05,TIBX,6
2013-01-05,FCX,6
2013-01-05,ATVI,3
2013-01-05,XOM,-1
2013-01-05,TXN,6
2013-01-05,PFE,-3
2013-01-05,JWN,-1
2013-01-05,MSFT,-1
2013-01-05,IBM,-1
2013-01-05,JEF,1
2013-01-05,CSCO,-1
2013-01-05,BAC,1
2013-01-05,EMC,-3
2013-01-05,C,2
2013-01-05,BMY,-1
2013-01-05,FLWS,1
2013-01-06,FOSL,2
2013-01-06,ACOM,-1
2013-01-06,DLX,1
2013-01-06,VALE,1
2013-01-06,BA,1
2013-01-06,PETS,3
2013-01-06,MGM,-1
2013-01-06,GES,1
2013-01-06,EL,6
2013-01-06,YHOO,2
2013-01-06,BAC,1
2013-01-06,CMCSA,1
2013-01-06,CAB,2
2013-01-06,FL,6
2013-01-06,NLY,6
2013-01-06,NFLX,-1
2013-01-06,M,-1
2013-01-06,SD,-1
2013-01-06,JNJ,-1
2013-01-06,COH,6
2013-01-06,GWW,1
2013-01-06,GME,-1
2013-01-06,KR,-1
2013-01-06,WFC,-1
2013-01-06,WAG,6
2013-01-06,T,2
2013-01-06,JCP,4
2013-01-06,C,5
2013-01-06,FB,2
2013-01-06,AIG,2
2013-01-06,ARNA,1
2013-01-06,S,2
2013-01-06,SCHL,3
2013-01-06,TGT,-1
2013-01-06,VPRT,3
2013-01-06,BMY,-1
2013-01-06,QCOM,-1
2013-01-06,NXY,3
2013-01-06,DDS,1
2013-01-06,MCP,-1
2013-01-06,DSW,1
2013-01-06,BKS,-1
2013-01-06,XOM,-1
2013-01-06,TIBX,6
2013-01-06,EMC,-1
2013-01-06,IBM,-1
2013-01-06,AEO,3
2013-01-06,CSCO,-3
2013-01-06,AVP,1
2013-01-06,ABT,3
2013-01-06,AMD,1
2013-01-06,FLWS,1
2013-01-06,MDLZ,6
2013-01-06,GMCR,-3
2013-01-06,JOSB,6
2013-01-06,NWSA,6
2013-01-06,AMZN,-1
2013-01-06,BBY,-1
2013-01-06,AAPL,2
2013-01-06,WTW,1
2013-01-06,DAL,1
2013-01-06,JEF,1
2013-01-06,TXN,6
2013-01-06,VZ,-3
2013-01-06,RL,1
2013-01-06,EBAY,4
2013-01-06,INTC,-1
2013-01-06,WMT,5
2013-01-06,JWN,-1
2013-01-06,DIS,1
2013-01-06,HOV,3
2013-01-06,JPM,1
2013-01-06,LOW,-1
2013-01-06,FSLR,6
2013-01-06,CVS,-1
2013-01-06,HOTT,6
2013-01-06,MYL,3
2013-01-06,ACI,2
2013-01-06,P,-1
2013-01-06,GILD,6
2013-01-06,GPS,3
2013-01-06,SYMC,1
2013-01-06,SHLD,6
2013-01-06,SNE,-3
2013-01-06,SKS,6
2013-01-06,TM,-1
2013-01-06,RSH,1
2013-01-06,GS,6
2013-01-06,NILE,1
2013-01-06,SWY,-1
2013-01-06,MSFT,-1
2013-01-06,GRPN,-3
2013-01-06,KO,-1
2013-01-06,ATVI,3
2013-01-06,HD,-1
2013-01-06,EXPR,3
2013-01-06,DELL,1
2013-01-06,TIF,1
2013-01-06,ZNGA,-1
2013-01-06,SCHW,1
2013-01-06,NTRI,6
2013-01-06,ARO,2
2013-01-06,F,5
2013-01-06,NKE,4
2013-01-06,DKS,3
2013-01-06,FCX,6
2013-01-06,PXP,6
2013-01-06,ORCL,5
2013-01-06,URBN,6
2013-01-06,MMR,1
2013-01-06,CIM,3
2013-01-06,AMAT,4
2013-01-06,KSS,1
2013-01-06,COST,4
2013-01-06,SIRI,-1
2013-01-06,GOOG,-3
2013-01-06,VITC,-1
2013-01-06,ANN,1
2013-01-06,UA,1
2013-01-06,CAT,5
2013-01-06,ZLC,2
2013-01-06,CMG,4
2013-01-06,SFLY,2
2013-01-06,PCCC,1
2013-01-06,PETM,3
2013-01-06,AZO,6
2013-01-06,NOK,-1
2013-01-06,BTU,1
2013-01-06,PFE,-3
2013-01-06,GE,4
2013-01-07,JWN,-1
2013-01-07,ANN,1
2013-01-07,YHOO,2
2013-01-07,CVS,-1
2013-01-07,GE,6
2013-01-07,HOV,3
2013-01-07,NOK,-1
2013-01-07,URBN,6
2013-01-07,JEF,1
2013-01-07,JNJ,-1
2013-01-07,GMCR,-3
2013-01-07,JPM,1
2013-01-07,FB,2
2013-01-07,LOW,-3
2013-01-07,EL,4
2013-01-07,ACOM,-1
2013-01-07,XOM,-1
2013-01-07,CMCSA,1
2013-01-07,AMD,-1
2013-01-07,FCX,4
2013-01-07,VALE,2
2013-01-07,HD,-1
2013-01-07,DSW,1
2013-01-07,CSCO,-1
2013-01-07,VITC,-1
2013-01-07,COST,6
2013-01-07,QCOM,-1
2013-01-07,INTC,-1
2013-01-07,MMR,1
2013-01-07,GRPN,-3
2013-01-07,ABT,2
2013-01-07,NFLX,-3
2013-01-07,SYMC,1
2013-01-07,ZNGA,-1
2013-01-07,SCHL,3
2013-01-07,SHLD,-1
2013-01-07,WAG,3
2013-01-07,MCP,-1
2013-01-07,F,5
2013-01-07,FOSL,2
2013-01-07,KR,-1
2013-01-07,GME,-1
2013-01-07,PETM,3
2013-01-07,TIBX,6
2013-01-07,SKS,6
2013-01-07,FL,6
2013-01-07,GILD,6
2013-01-07,IBM,-1
2013-01-07,PCCC,1
2013-01-07,NLY,6
2013-01-07,DAL,-3
2013-01-07,MSFT,4
2013-01-07,BTU,1
2013-01-07,WFC,-1
2013-01-07,BMY,-1
2013-01-07,AZO,6
2013-01-07,SFLY,1
2013-01-07,MDLZ,6
2013-01-07,SCHW,1
2013-01-07,DDS,1
2013-01-07,DKS,3
2013-01-07,P,-1
2013-01-07,TXN,6
2013-01-07,CAB,3
2013-01-07,ATVI,3
2013-01-07,FLWS,1
2013-01-07,FSLR,4
2013-01-07,PETS,3
2013-01-07,TGT,-1
2013-01-07,NTRI,6
2013-01-07,SWY,-1
2013-01-07,SNE,-3
2013-01-07,GS,4
2013-01-07,BAC,-3
2013-01-07,WMT,2
2013-01-07,ORCL,5
2013-01-07,CIM,3
2013-01-07,GWW,1
2013-01-07,ARO,2
2013-01-07,NXY,3
2013-01-07,NKE,4
2013-01-07,AMZN,-1
2013-01-07,VPRT,3
2013-01-07,AEO,3
2013-01-07,VZ,-1
2013-01-07,EBAY,4
2013-01-07,SD,-1
2013-01-07,GPS,3
2013-01-07,EMC,-1
2013-01-07,DELL,2
2013-01-07,DIS,1
2013-01-07,M,-1
2013-01-07,ARNA,1
2013-01-07,JCP,2
2013-01-07,C,-3
2013-01-07,EXPR,3
2013-01-07,UA,1
2013-01-07,CMG,6
2013-01-07,S,1
2013-01-07,KO,-1
2013-01-07,BKS,-1
2013-01-07,AAPL,1
2013-01-07,AVP,1
2013-01-07,GES,1
2013-01-07,TM,-1
2013-01-07,COH,6
2013-01-07,RL,1
2013-01-07,PXP,6
2013-01-07,SIRI,-1
2013-01-07,JOSB,6
2013-01-07,ACI,2
2013-01-07,NILE,1
2013-01-07,MYL,3
2013-01-07,MGM,-1
2013-01-07,PFE,-3
2013-01-07,TIF,1
2013-01-07,BA,-3
2013-01-07,ZLC,2
2013-01-07,BBY,-1
2013-01-07,GOOG,-1
2013-01-07,NWSA,1
2013-01-07,CAT,5
2013-01-07,T,2
2013-01-07,AMAT,1
2013-01-07,KSS,2
2013-01-07,AIG,6
2013-01-07,RSH,1
2013-01-07,DLX,1
2013-01-07,WTW,1
2013-01-07,HOTT,1
2013-01-08,ACI,2
2013-01-08,CAT,6
2013-01-08,NOK,-1
2013-01-08,NILE,1
2013-01-08,BAC,-1
2013-01-08,CVS,-1
2013-01-08,SHLD,-3
2013-01-08,FOSL,2
2013-01-08,HOTT,1
2013-01-08,GES,3
2013-01-08,TGT,-1
2013-01-08,JEF,1
2013-01-08,DDS,1
2013-01-08,GS,2
2013-01-08,NKE,2
2013-01-08,PXP,6
2013-01-08,SFLY,1
2013-01-08,MYL,3
2013-01-08,SIRI,-1
2013-01-08,CSCO,-3
2013-01-08,VALE,2
2013-01-08,AAPL,6
2013-01-08,SYMC,1
2013-01-08,PCCC,1
2013-01-08,COST,6
2013-01-08,QCOM,-3
2013-01-08,NFLX,6
2013-01-08,FLWS,1
2013-01-08,AIG,1
2013-01-08,INTC,3
2013-01-08,JCP,1
2013-01-08,JPM,-1
2013-01-08,AMAT,1
2013-01-08,T,5
2013-01-08,AVP,1
2013-01-08,IBM,-1
2013-01-08,UA,1
2013-01-08,DIS,-1
2013-01-08,PFE,6
2013-01-08,ATVI,1
2013-01-08,LOW,-3
2013-01-08,KR,-1
2013-01-08,GOOG,6
2013-01-08,M,-1
2013-01-08,WMT,6
2013-01-08,HOV,3
2013-01-08,BBY,-1
2013-01-08,KSS,3
2013-01-08,CAB,3
2013-01-08,MCP,-1
2013-01-08,BTU,1
2013-01-08,URBN,6
2013-01-08,SWY,-1
2013-01-08,DELL,1
2013-01-08,GMCR,-3
2013-01-08,FCX,4
2013-01-08,FL,6
2013-01-08,JWN,-1
2013-01-08,GRPN,-3
2013-01-08,PETS,3
2013-01-08,CMG,6
2013-01-08,ARNA,-1
2013-01-08,HD,-1
2013-01-08,GWW,1
2013-01-08,DAL,-1
2013-01-08,BKS,-1
2013-01-08,GILD,6
2013-01-08,SNE,-3
2013-01-08,EMC,-1
2013-01-08,WFC,-3
2013-01-08,ANN,1
2013-01-08,BA,-1
2013-01-08,NWSA,6
2013-01-08,ZLC,2
2013-01-08,AMZN,4
2013-01-08,NLY,6
2013-01-08,EXPR,3
2013-01-08,DLX,1
2013-01-08,ABT,2
2013-01-08,AMD,5
2013-01-08,VPRT,6
2013-01-08,NTRI,6
2013-01-08,EBAY,4
2013-01-08,SKS,6
2013-01-08,TIF,1
2013-01-08,XOM,3
2013-01-08,S,3
2013-01-08,JOSB,6
2013-01-08,FSLR,6
2013-01-08,F,4
2013-01-08,AZO,6
2013-01-08,WAG,6
2013-01-08,ACOM,-1
2013-01-08,DKS,3
2013-01-08,SCHL,3
2013-01-08,TIBX,6
2013-01-08,SCHW,1
2013-01-08,KO,-1
2013-01-08,PETM,3
2013-01-08,GPS,3
2013-01-08,ZNGA,-1
2013-01-08,P,-1
2013-01-08,YHOO,2
2013-01-08,NXY,6
2013-01-08,MGM,5
2013-01-08,EL,1
2013-01-08,JNJ,-1
2013-01-08,WTW,1
2013-01-08,SD,-1
2013-01-08,CIM,3
2013-01-08,ORCL,3
2013-01-08,BMY,6
2013-01-08,RL,3
2013-01-08,GME,-1
2013-01-08,GE,4
2013-01-08,COH,6
2013-01-08,TM,-1
2013-01-08,MMR,1
2013-01-08,MDLZ,6
2013-01-08,VITC,-1
2013-01-08,AEO,3
2013-01-08,DSW,1
2013-01-08,VZ,-1
2013-01-08,ARO,2
2013-01-08,C,-1
2013-01-08,MSFT,2
2013-01-08,RSH,1
2013-01-08,TXN,6
2013-01-08,CMCSA,2
2013-01-08,FB,2
2013-01-09,CMG,6
2013-01-09,CMCSA,1
2013-01-09,S,-1
2013-01-09,GPS,5
2013-01-09,PETM,1
2013-01-09,GE,6
2013-01-09,HD,-1
2013-01-09,ARNA,-1
2013-01-09,TXN,6
2013-01-09,PFE,6
2013-01-09,FCX,6
2013-01-09,CIM,3
2013-01-09,AIG,-3
2013-01-09,FL,6
2013-01-09,AZO,3
2013-01-09,SYMC,3
2013-01-09,AMD,-1
2013-01-09,SCHL,3
2013-01-09,CAT,6
2013-01-09,INTC,6
2013-01-09,ATVI,1
2013-01-09,GS,1
2013-01-09,ORCL,2
2013-01-09,NWSA,6
2013-01-09,RSH,1
2013-01-09,TGT,4
2013-01-09,EL,1
2013-01-09,EMC,-1
2013-01-09,XOM,6
2013-01-09,SWY,-1
2013-01-09,NTRI,6
2013-01-09,ARO,2
2013-01-09,NOK,-3
2013-01-09,EXPR,3
2013-01-09,SKS,6
2013-01-09,WFC,-1
2013-01-09,PCCC,1
2013-01-09,DIS,-1
2013-01-09,TIBX,6
2013-01-09,AAPL,6
2013-01-09,VPRT,6
2013-01-09,HOV,3
2013-01-09,SHLD,-3
2013-01-09,JEF,1
2013-01-09,FLWS,3
2013-01-09,WAG,4
2013-01-09,TIF,1
2013-01-09,PETS,3
2013-01-09,VITC,-1
2013-01-09,JPM,-1
2013-01-09,COST,6
2013-01-09,KR,-1
2013-01-09,GWW,1
2013-01-09,MMR,1
2013-01-09,NXY,6
2013-01-09,NKE,2
2013-01-09,JNJ,-1
2013-01-09,DAL,-3
2013-01-09,P,-1
2013-01-09,KSS,6
2013-01-09,BAC,-1
2013-01-09,ABT,1
2013-01-09,QCOM,-1
2013-01-09,MYL,3
2013-01-09,DDS,1
2013-01-09,HOTT,1
2013-01-09,EBAY,6
2013-01-09,COH,6
2013-01-09,NLY,6
2013-01-09,T,2
2013-01-09,BA,-1
2013-01-09,BTU,1
2013-01-09,SFLY,1
2013-01-09,SNE,-3
2013-01-09,FB,2
2013-01-09,GOOG,3
2013-01-09,NILE,1
2013-01-09,VALE,1
2013-01-09,BKS,-1
2013-01-09,GILD,5
2013-01-09,YHOO,3
2013-01-09,SCHW,1
2013-01-09,KO,6
2013-01-09,ACI,1
2013-01-09,DSW,1
2013-01-09,JWN,-1
2013-01-09,RL,3
2013-01-09,CVS,-1
2013-01-09,WMT,2
2013-01-09,SD,-1
2013-01-09,PXP,6
2013-01-09,MSFT,1
2013-01-09,GME,-1
2013-01-09,AMZN,2
2013-01-09,NFLX,4
2013-01-09,WTW,-3
2013-01-09,BBY,1
2013-01-09,DKS,3
2013-01-09,UA,1
2013-01-09,ZNGA,-1
2013-01-09,GRPN,-3
2013-01-09,URBN,6
2013-01-09,ACOM,-1
2013-01-09,F,5
2013-01-09,JOSB,6
2013-01-09,CSCO,6
2013-01-09,DELL,1
2013-01-09,DLX,1
2013-01-09,JCP,2
2013-01-09,M,-1
2013-01-09,SIRI,-1
2013-01-09,GMCR,-1
2013-01-09,AEO,3
2013-01-09,TM,-1
2013-01-09,ZLC,6
2013-01-09,CAB,3
2013-01-09,GES,3
2013-01-09,FOSL,2
2013-01-09,IBM,3
2013-01-09,BMY,-1
2013-01-09,MDLZ,6
2013-01-09,VZ,-1
2013-01-09,AMAT,1
2013-01-09,LOW,1
2013-01-09,FSLR,5
2013-01-09,AVP,1
2013-01-09,MCP,-1
2013-01-09,ANN,3
2013-01-09,C,-1
2013-01-09,MGM,6
2013-01-10,SWY,-1
2013-01-10,C,-1
2013-01-10,GILD,5
2013-01-10,SCHW,1
2013-01-10,KSS,-1
2013-01-10,TM,6
2013-01-10,BKS,-1
2013-01-10,QCOM,-1
2013-01-10,F,2
2013-01-10,DDS,1
2013-01-10,DIS,-3
2013-01-10,JCP,2
2013-01-10,VPRT,6
2013-01-10,COH,2
2013-01-10,KO,-3
2013-01-10,ACOM,-1
2013-01-10,AMD,-1
2013-01-10,UA,1
2013-01-10,MCP,-1
2013-01-10,HD,-1
2013-01-10,CSCO,6
2013-01-10,JNJ,-1
2013-01-10,CMG,6
2013-01-10,SCHL,3
2013-01-10,NFLX,-1
2013-01-10,NILE,1
2013-01-10,NTRI,6
2013-01-10,ORCL,6
2013-01-10,ABT,-1
2013-01-10,DKS,6
2013-01-10,BA,-1
2013-01-10,EMC,-1
2013-01-10,FLWS,1
2013-01-10,ZNGA,-1
2013-01-10,WAG,1
2013-01-10,GMCR,-1
2013-01-10,TIBX,6
2013-01-10,ARNA,-1
2013-01-10,KR,-1
2013-01-10,MGM,6
2013-01-10,BAC,-1
2013-01-10,PETM,1
2013-01-10,NOK,6
2013-01-10,AAPL,2
2013-01-10,HOTT,1
2013-01-10,AMZN,2
2013-01-10,MMR,1
2013-01-10,TGT,1
2013-01-10,GPS,5
2013-01-10,URBN,6
2013-01-10,IBM,-1
2013-01-10,PCCC,1
2013-01-10,T,-3
2013-01-10,GOOG,2
2013-01-10,GES,3
2013-01-10,JPM,-1
2013-01-10,CMCSA,3
2013-01-10,AZO,3
2013-01-10,COST,6
2013-01-10,SKS,6
2013-01-10,VITC,-1
2013-01-10,EXPR,3
2013-01-10,BTU,-3
2013-01-10,WTW,-1
2013-01-10,CVS,-1
2013-01-10,S,4
2013-01-10,WMT,-3
2013-01-10,SYMC,3
2013-01-10,CAT,6
2013-01-10,FSLR,2
2013-01-10,VALE,5
2013-01-10,NLY,-1
2013-01-10,PFE,4
2013-01-10,ANN,3
2013-01-10,TXN,6
2013-01-10,RL,3
2013-01-10,SNE,-1
2013-01-10,EL,1
2013-01-10,CAB,3
2013-01-10,GME,-3
2013-01-10,DAL,-1
2013-01-10,BMY,-1
2013-01-10,TIF,1
2013-01-10,LOW,-3
2013-01-10,INTC,4
2013-01-10,SHLD,-3
2013-01-10,XOM,4
2013-01-10,GRPN,-3
2013-01-10,ATVI,1
2013-01-10,ARO,1
2013-01-10,SD,-1
2013-01-10,YHOO,1
2013-01-10,CIM,1
2013-01-10,P,-1
2013-01-10,FCX,6
2013-01-10,NXY,6
2013-01-10,GE,6
2013-01-10,AVP,1
2013-01-10,GWW,1
2013-01-10,AMAT,1
2013-01-10,WFC,-1
2013-01-10,JOSB,6
2013-01-10,ZLC,3
2013-01-10,MYL,3
2013-01-10,DLX,1
2013-01-10,NWSA,2
2013-01-10,JEF,1
2013-01-10,FL,6
2013-01-10,DSW,1
2013-01-10,DELL,3
2013-01-10,JWN,3
2013-01-10,M,-1
2013-01-10,NKE,1
2013-01-10,SIRI,-1
2013-01-10,SFLY,1
2013-01-10,AEO,1
2013-01-10,VZ,-3
2013-01-10,FB,5
2013-01-10,PXP,6
2013-01-10,PETS,3
2013-01-10,AIG,-1
2013-01-10,GS,1
2013-01-10,RSH,1
2013-01-10,BBY,-1
2013-01-10,HOV,3
2013-01-10,ACI,1
2013-01-10,MSFT,6
2013-01-10,FOSL,2
2013-01-10,MDLZ,6
2013-01-10,EBAY,2
2013-01-11,COH,1
2013-01-11,ABT,-1
2013-01-11,MSFT,2
2013-01-11,BKS,-1
2013-01-11,ACI,1
2013-01-11,WTW,-1
2013-01-11,PXP,6
2013-01-11,AEO,1
2013-01-11,SIRI,-1
2013-01-11,QCOM,-1
2013-01-11,CAB,3
2013-01-11,GWW,1
2013-01-11,EXPR,3
2013-01-11,SWY,-1
2013-01-11,INTC,2
2013-01-11,SHLD,-1
2013-01-11,CVS,3
2013-01-11,DKS,6
2013-01-11,URBN,4
2013-01-11,HOV,3
2013-01-11,AVP,1
2013-01-11,CAT,-1
2013-01-11,GRPN,-1
2013-01-11,P,-1
2013-01-11,NLY,-1
2013-01-11,SCHL,3
2013-01-11,BA,-3
2013-01-11,JCP,5
2013-01-11,WFC,6
2013-01-11,SYMC,3
2013-01-11,ATVI,-1
2013-01-11,MCP,-3
2013-01-11,GES,3
2013-01-11,M,-1
2013-01-11,EL,1
2013-01-11,FLWS,1
2013-01-11,FOSL,2
2013-01-11,YHOO,1
2013-01-11,BAC,-1
2013-01-11,COST,6
2013-01-11,RL,3
2013-01-11,GS,-1
2013-01-11,MMR,1
2013-01-11,DAL,-1
2013-01-11,CMCSA,3
2013-01-11,AZO,6
2013-01-11,KR,-1
2013-01-11,WAG,1
2013-01-11,NKE,1
2013-01-11,PETS,3
2013-01-11,VALE,3
2013-01-11,TGT,5
2013-01-11,FCX,6
2013-01-11,TXN,6
2013-01-11,VITC,-1
2013-01-11,AIG,-1
2013-01-11,C,-1
2013-01-11,JNJ,6
2013-01-11,DDS,1
2013-01-11,JEF,1
2013-01-11,NFLX,5
2013-01-11,AMZN,6
2013-01-11,FSLR,4
2013-01-11,BMY,-1
2013-01-11,FL,6
2013-01-11,ARNA,6
2013-01-11,BBY,4
2013-01-11,T,-1
2013-01-11,SNE,-1
2013-01-11,CIM,1
2013-01-11,DLX,1
2013-01-11,VZ,-1
2013-01-11,UA,1
2013-01-11,SKS,6
2013-01-11,SFLY,1
2013-01-11,S,6
2013-01-11,ZLC,3
2013-01-11,F,2
2013-01-11,MDLZ,6
2013-01-11,NOK,5
2013-01-11,PFE,4
2013-01-11,GME,3
2013-01-11,ZNGA,-1
2013-01-11,RSH,1
2013-01-11,TM,6
2013-01-11,ACOM,-1
2013-01-11,MGM,4
2013-01-11,FB,2
2013-01-11,DELL,-3
2013-01-11,HD,-1
2013-01-11,TIBX,6
2013-01-11,AMAT,1
2013-01-11,GPS,6
2013-01-11,HOTT,1
2013-01-11,AAPL,2
2013-01-11,KO,-3
2013-01-11,AMD,-1
2013-01-11,JWN,3
2013-01-11,NILE,1
2013-01-11,JOSB,6
2013-01-11,SD,-1
2013-01-11,ARO,1
2013-01-11,GOOG,6
2013-01-11,GMCR,-1
2013-01-11,NWSA,1
2013-01-11,XOM,4
2013-01-11,CMG,2
2013-01-11,ORCL,2
2013-01-11,TIF,-3
2013-01-11,SCHW,1
2013-01-11,GE,6
2013-01-11,PETM,1
2013-01-11,LOW,-3
2013-01-11,VPRT,6
2013-01-11,KSS,6
2013-01-11,DIS,-3
2013-01-11,EBAY,2
2013-01-11,NXY,6
2013-01-11,JPM,-1
2013-01-11,WMT,-1
2013-01-11,EMC,-1
2013-01-11,BTU,-3
2013-01-11,IBM,6
2013-01-11,GILD,5
2013-01-11,ANN,3
2013-01-11,DSW,1
